Unique ID,Indicator ID,Name,Measure,Measure.1,Measure.2,Measure.3,Geo Place Name,Time Period,Start_Date,Data Value,Air Quality Class
216332,386,Ozone (O3),Mean,ppb,CD,110,Central Harlem (CD10),Summer 2009,06-01-2009,21.56,Class 2 (Moderate Air Quality)
216333,386,Ozone (O3),Mean,ppb,CD,110,Central Harlem (CD10),Summer 2010,06-01-2010,29.84,Class 2 (Moderate Air Quality)
216334,386,Ozone (O3),Mean,ppb,CD,110,Central Harlem (CD10),Summer 2011,06-01-2011,29.52,Class 2 (Moderate Air Quality)
216335,386,Ozone (O3),Mean,ppb,CD,110,Central Harlem (CD10),Summer 2012,06-01-2012,31.8,Class 2 (Moderate Air Quality)
216336,386,Ozone (O3),Mean,ppb,CD,110,Central Harlem (CD10),Summer 2013,06-01-2013,28.5,Class 2 (Moderate Air Quality)
216337,386,Ozone (O3),Mean,ppb,CD,110,Central Harlem (CD10),Summer 2014,06-01-2014,28.65,Class 2 (Moderate Air Quality)
216338,386,Ozone (O3),Mean,ppb,CD,111,East Harlem (CD11),Summer 2009,06-01-2009,22.83,Class 2 (Moderate Air Quality)
216339,386,Ozone (O3),Mean,ppb,CD,111,East Harlem (CD11),Summer 2010,06-01-2010,30.56,Class 2 (Moderate Air Quality)
216340,386,Ozone (O3),Mean,ppb,CD,111,East Harlem (CD11),Summer 2011,06-01-2011,30.29,Class 2 (Moderate Air Quality)
216341,386,Ozone (O3),Mean,ppb,CD,111,East Harlem (CD11),Summer 2012,06-01-2012,32.3,Class 2 (Moderate Air Quality)
216342,386,Ozone (O3),Mean,ppb,CD,111,East Harlem (CD11),Summer 2013,06-01-2013,28.92,Class 2 (Moderate Air Quality)
216343,386,Ozone (O3),Mean,ppb,CD,111,East Harlem (CD11),Summer 2014,06-01-2014,28.97,Class 2 (Moderate Air Quality)
216344,386,Ozone (O3),Mean,ppb,CD,112,Washington Heights and Inwood (CD12),Summer 2009,06-01-2009,21.92,Class 2 (Moderate Air Quality)
216345,386,Ozone (O3),Mean,ppb,CD,112,Washington Heights and Inwood (CD12),Summer 2010,06-01-2010,30.7,Class 2 (Moderate Air Quality)
216346,386,Ozone (O3),Mean,ppb,CD,112,Washington Heights and Inwood (CD12),Summer 2011,06-01-2011,30.28,Class 2 (Moderate Air Quality)
216347,386,Ozone (O3),Mean,ppb,CD,112,Washington Heights and Inwood (CD12),Summer 2012,06-01-2012,32.81,Class 2 (Moderate Air Quality)
216348,386,Ozone (O3),Mean,ppb,CD,112,Washington Heights and Inwood (CD12),Summer 2013,06-01-2013,29.5,Class 2 (Moderate Air Quality)
216349,386,Ozone (O3),Mean,ppb,CD,112,Washington Heights and Inwood (CD12),Summer 2014,06-01-2014,29.67,Class 2 (Moderate Air Quality)
216350,386,Ozone (O3),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Summer 2009,06-01-2009,23.97,Class 2 (Moderate Air Quality)
216351,386,Ozone (O3),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Summer 2010,06-01-2010,32.14,Class 2 (Moderate Air Quality)
216352,386,Ozone (O3),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Summer 2011,06-01-2011,32.12,Class 2 (Moderate Air Quality)
216353,386,Ozone (O3),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Summer 2012,06-01-2012,33.99,Class 2 (Moderate Air Quality)
216354,386,Ozone (O3),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Summer 2013,06-01-2013,30.57,Class 2 (Moderate Air Quality)
216355,386,Ozone (O3),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Summer 2014,06-01-2014,30.46,Class 2 (Moderate Air Quality)
216356,386,Ozone (O3),Mean,ppb,CD,202,Hunts Point and Longwood (CD2),Summer 2009,06-01-2009,25.51,Class 2 (Moderate Air Quality)
216357,386,Ozone (O3),Mean,ppb,CD,202,Hunts Point and Longwood (CD2),Summer 2010,06-01-2010,33.65,Class 2 (Moderate Air Quality)
216358,386,Ozone (O3),Mean,ppb,CD,202,Hunts Point and Longwood (CD2),Summer 2011,06-01-2011,33.77,Class 2 (Moderate Air Quality)
216359,386,Ozone (O3),Mean,ppb,CD,202,Hunts Point and Longwood (CD2),Summer 2012,06-01-2012,35.25,Class 2 (Moderate Air Quality)
216360,386,Ozone (O3),Mean,ppb,CD,202,Hunts Point and Longwood (CD2),Summer 2013,06-01-2013,31.87,Class 2 (Moderate Air Quality)
216361,386,Ozone (O3),Mean,ppb,CD,202,Hunts Point and Longwood (CD2),Summer 2014,06-01-2014,31.65,Class 2 (Moderate Air Quality)
216362,386,Ozone (O3),Mean,ppb,CD,203,Morrisania and Crotona (CD3),Summer 2009,06-01-2009,23.39,Class 2 (Moderate Air Quality)
216363,386,Ozone (O3),Mean,ppb,CD,203,Morrisania and Crotona (CD3),Summer 2010,06-01-2010,31.92,Class 2 (Moderate Air Quality)
216364,386,Ozone (O3),Mean,ppb,CD,203,Morrisania and Crotona (CD3),Summer 2011,06-01-2011,31.87,Class 2 (Moderate Air Quality)
216365,386,Ozone (O3),Mean,ppb,CD,203,Morrisania and Crotona (CD3),Summer 2012,06-01-2012,33.72,Class 2 (Moderate Air Quality)
216366,386,Ozone (O3),Mean,ppb,CD,203,Morrisania and Crotona (CD3),Summer 2013,06-01-2013,30.43,Class 2 (Moderate Air Quality)
216367,386,Ozone (O3),Mean,ppb,CD,203,Morrisania and Crotona (CD3),Summer 2014,06-01-2014,30.31,Class 2 (Moderate Air Quality)
216368,386,Ozone (O3),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Summer 2009,06-01-2009,22.3,Class 2 (Moderate Air Quality)
216369,386,Ozone (O3),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Summer 2010,06-01-2010,31.01,Class 2 (Moderate Air Quality)
216370,386,Ozone (O3),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Summer 2011,06-01-2011,30.83,Class 2 (Moderate Air Quality)
216371,386,Ozone (O3),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Summer 2012,06-01-2012,33.02,Class 2 (Moderate Air Quality)
216372,386,Ozone (O3),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Summer 2013,06-01-2013,29.73,Class 2 (Moderate Air Quality)
216373,386,Ozone (O3),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Summer 2014,06-01-2014,29.76,Class 2 (Moderate Air Quality)
216374,386,Ozone (O3),Mean,ppb,CD,205,Fordham and University Heights (CD5),Summer 2009,06-01-2009,22.21,Class 2 (Moderate Air Quality)
216375,386,Ozone (O3),Mean,ppb,CD,205,Fordham and University Heights (CD5),Summer 2010,06-01-2010,30.97,Class 2 (Moderate Air Quality)
216376,386,Ozone (O3),Mean,ppb,CD,205,Fordham and University Heights (CD5),Summer 2011,06-01-2011,30.68,Class 2 (Moderate Air Quality)
216377,386,Ozone (O3),Mean,ppb,CD,205,Fordham and University Heights (CD5),Summer 2012,06-01-2012,32.89,Class 2 (Moderate Air Quality)
216378,386,Ozone (O3),Mean,ppb,CD,205,Fordham and University Heights (CD5),Summer 2013,06-01-2013,29.66,Class 2 (Moderate Air Quality)
216379,386,Ozone (O3),Mean,ppb,CD,205,Fordham and University Heights (CD5),Summer 2014,06-01-2014,29.69,Class 2 (Moderate Air Quality)
216380,386,Ozone (O3),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Summer 2009,06-01-2009,23.67,Class 2 (Moderate Air Quality)
216381,386,Ozone (O3),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Summer 2010,06-01-2010,32.07,Class 2 (Moderate Air Quality)
216382,386,Ozone (O3),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Summer 2011,06-01-2011,31.89,Class 2 (Moderate Air Quality)
216383,386,Ozone (O3),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Summer 2012,06-01-2012,33.75,Class 2 (Moderate Air Quality)
216384,386,Ozone (O3),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Summer 2013,06-01-2013,30.47,Class 2 (Moderate Air Quality)
216385,386,Ozone (O3),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Summer 2014,06-01-2014,30.34,Class 2 (Moderate Air Quality)
216386,386,Ozone (O3),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2009,06-01-2009,23.55,Class 2 (Moderate Air Quality)
216387,386,Ozone (O3),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2010,06-01-2010,31.87,Class 2 (Moderate Air Quality)
216388,386,Ozone (O3),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2011,06-01-2011,31.43,Class 2 (Moderate Air Quality)
216389,386,Ozone (O3),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2012,06-01-2012,33.53,Class 2 (Moderate Air Quality)
216390,386,Ozone (O3),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2013,06-01-2013,30.3,Class 2 (Moderate Air Quality)
216391,386,Ozone (O3),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2014,06-01-2014,30.26,Class 2 (Moderate Air Quality)
216392,386,Ozone (O3),Mean,ppb,CD,208,Riverdale and Fieldston (CD8),Summer 2009,06-01-2009,23.73,Class 2 (Moderate Air Quality)
216393,386,Ozone (O3),Mean,ppb,CD,208,Riverdale and Fieldston (CD8),Summer 2010,06-01-2010,31.97,Class 2 (Moderate Air Quality)
216394,386,Ozone (O3),Mean,ppb,CD,208,Riverdale and Fieldston (CD8),Summer 2011,06-01-2011,31.3,Class 2 (Moderate Air Quality)
